,timestamp,lp
2023-07-10 14:28:16.107801,,622.7
2023-07-10 14:28:16.862333,,622.75
2023-07-10 14:28:18.157533,,622.7
2023-07-10 14:28:19.853061,,622.75
2023-07-10 14:28:22.861201,,622.7
2023-07-10 14:28:23.763555,,622.75
2023-07-10 14:28:26.883242,,622.7
2023-07-10 14:28:27.871480,,622.75
2023-07-10 14:28:28.772922,,622.7
2023-07-10 14:28:29.858248,,622.75
2023-07-10 14:28:30.876618,,622.7
2023-07-10 14:28:31.884995,,622.75
2023-07-10 14:28:32.373693,,622.7
2023-07-10 14:28:33.376072,,622.75
2023-07-10 14:28:37.878752,,622.7
2023-07-10 14:28:38.872139,,622.75
2023-07-10 14:28:39.860527,,622.7
2023-07-10 14:28:40.786091,,622.75
2023-07-10 14:28:41.870186,,622.7
2023-07-10 14:28:42.986494,,622.75
2023-07-10 14:28:45.395268,,622.7
2023-07-10 14:28:45.873970,,622.75
2023-07-10 14:28:47.795271,,622.7
2023-07-10 14:28:49.116455,,622.75
2023-07-10 14:28:55.884149,,622.7
2023-07-10 14:28:58.605631,,622.75
2023-07-10 14:29:00.867281,,622.7
2023-07-10 14:29:02.209450,,622.75
2023-07-10 14:29:03.415762,,622.7
2023-07-10 14:29:03.864850,,622.75
2023-07-10 14:29:04.611252,,622.7
2023-07-10 14:29:04.884501,,622.75
2023-07-10 14:29:08.880498,,622.7
2023-07-10 14:29:10.219560,,622.75
2023-07-10 14:29:11.419049,,622.7
2023-07-10 14:29:11.869052,,622.75
2023-07-10 14:29:15.222142,,622.7
2023-07-10 14:29:16.422662,,622.75
2023-07-10 14:29:17.424584,,622.7
2023-07-10 14:29:19.115492,,622.75
2023-07-10 14:29:19.829451,,622.7
2023-07-10 14:29:20.883743,,622.8
2023-07-10 14:29:22.429816,,622.7
2023-07-10 14:29:22.870518,,622.8
2023-07-10 14:29:23.870765,,622.7
2023-07-10 14:29:24.832245,,622.8
2023-07-10 14:29:25.832325,,622.85
2023-07-10 14:29:26.887349,,622.7
2023-07-10 14:29:27.869540,,622.85
2023-07-10 14:29:28.438820,,622.7
2023-07-10 14:29:29.636543,,622.8
2023-07-10 14:29:29.876787,,622.85
2023-07-10 14:29:32.841500,,622.8
2023-07-10 14:29:35.443122,,622.75
2023-07-10 14:29:36.653148,,622.8
2023-07-10 14:29:37.846887,,622.75
2023-07-10 14:29:38.846692,,622.8
2023-07-10 14:29:39.249841,,622.75
2023-07-10 14:29:39.871503,,622.8
2023-07-10 14:29:40.449858,,622.7
2023-07-10 14:29:40.872626,,622.8
2023-07-10 14:29:41.878868,,622.7
2023-07-10 14:29:43.852353,,622.8
2023-07-10 14:29:44.854324,,622.75
2023-07-10 14:29:45.874508,,622.8
2023-07-10 14:29:47.647522,,622.7
2023-07-10 14:29:49.873597,,622.75
2023-07-10 14:29:50.664814,,622.8
2023-07-10 14:29:53.666808,,622.7
2023-07-10 14:29:54.865248,,622.8
2023-07-10 14:29:55.866784,,622.7
2023-07-10 14:29:57.668446,,622.95
2023-07-10 14:29:57.876319,,622.7
2023-07-10 14:29:58.874713,,622.9
2023-07-10 14:29:59.874856,,622.85
2023-07-10 14:30:00.874670,,622.8
2023-07-10 14:30:01.874044,,622.95
2023-07-10 14:30:02.877424,,622.9
2023-07-10 14:30:03.072305,,622.8
2023-07-10 14:30:05.876567,,622.75
2023-07-10 14:30:07.878329,,622.8
2023-07-10 14:30:11.881039,,622.75
2023-07-10 14:30:12.882675,,622.7
2023-07-10 14:30:13.879354,,622.75
2023-07-10 14:30:15.883557,,622.7
2023-07-10 14:30:19.378931,,622.75
2023-07-10 14:30:19.695736,,622.7
2023-07-10 14:30:19.881618,,622.75
2023-07-10 14:30:22.884469,,622.65
2023-07-10 14:30:24.880557,,622.6
2023-07-10 14:30:25.502322,,622.55
2023-07-10 14:30:26.703500,,622.5
2023-07-10 14:30:27.884627,,622.55
2023-07-10 14:30:31.314374,,622.4
2023-07-10 14:30:31.882499,,622.3
2023-07-10 14:30:32.511130,,622.45
2023-07-10 14:30:32.892900,,622.3
2023-07-10 14:30:33.888047,,622.4
2023-07-10 14:30:34.902341,,622.35
2023-07-10 14:30:35.883821,,622.3
2023-07-10 14:30:36.886237,,622.35
2023-07-10 14:30:37.885264,,622.3
2023-07-10 14:30:38.519292,,622.35
2023-07-10 14:30:38.884544,,622.3
2023-07-10 14:30:39.723519,,622.35
2023-07-10 14:30:40.721639,,622.3
2023-07-10 14:30:42.887691,,622.35
2023-07-10 14:30:44.528350,,622.3
2023-07-10 14:30:44.884945,,622.35
