,timestamp,lp
2023-07-10 12:33:43.037556,,625.9
2023-07-10 12:33:48.640750,,625.85
2023-07-10 12:33:50.167804,,625.85
2023-07-10 12:33:50.851382,,625.9
2023-07-10 12:33:51.837767,,625.85
2023-07-10 12:33:53.073002,,625.9
2023-07-10 12:33:53.171941,,625.85
2023-07-10 12:33:54.172322,,625.9
2023-07-10 12:33:55.171703,,625.85
2023-07-10 12:33:55.442538,,625.9
2023-07-10 12:33:56.172085,,625.85
2023-07-10 12:33:56.460907,,625.9
2023-07-10 12:34:00.179780,,625.85
2023-07-10 12:34:02.051619,,625.9
2023-07-10 12:34:05.172918,,625.85
2023-07-10 12:34:06.067366,,625.9
2023-07-10 12:34:06.178296,,625.95
2023-07-10 12:34:07.063393,,625.85
2023-07-10 12:34:08.059532,,625.95
2023-07-10 12:34:11.178603,,625.85
2023-07-10 12:34:13.472871,,625.9
2023-07-10 12:34:15.175817,,625.85
2023-07-10 12:34:15.285750,,625.9
2023-07-10 12:34:16.175200,,625.95
2023-07-10 12:34:17.466789,,625.9
2023-07-10 12:34:20.172113,,625.8
2023-07-10 12:34:21.070559,,625.9
2023-07-10 12:34:22.081570,,625.95
2023-07-10 12:34:25.181830,,625.9
2023-07-10 12:34:30.177082,,625.85
2023-07-10 12:34:32.180986,,625.9
2023-07-10 12:34:35.184129,,625.85
2023-07-10 12:34:35.887694,,625.95
2023-07-10 12:34:37.091610,,625.9
2023-07-10 12:34:38.890498,,625.8
2023-07-10 12:34:39.184317,,625.9
2023-07-10 12:34:40.180699,,625.85
2023-07-10 12:34:40.891260,,625.9
2023-07-10 12:34:41.895889,,625.85
2023-07-10 12:34:42.182710,,625.9
2023-07-10 12:34:45.183857,,625.85
2023-07-10 12:34:46.100290,,625.9
2023-07-10 12:34:49.181774,,625.95
2023-07-10 12:34:50.182155,,625.9
2023-07-10 12:34:51.104189,,625.95
2023-07-10 12:34:54.108560,,626.0
2023-07-10 12:34:55.180896,,625.95
2023-07-10 12:34:55.911445,,626.0
2023-07-10 12:34:56.182277,,625.95
2023-07-10 12:34:56.912895,,625.9
2023-07-10 12:34:57.186725,,626.0
2023-07-10 12:34:58.914658,,625.9
2023-07-10 12:35:00.184873,,625.95
2023-07-10 12:35:01.932792,,626.0
2023-07-10 12:35:02.925181,,625.95
2023-07-10 12:35:03.192012,,626.0
2023-07-10 12:35:07.192540,,626.15
2023-07-10 12:35:07.328455,,626.0
2023-07-10 12:35:08.341829,,626.15
2023-07-10 12:35:11.195064,,626.0
2023-07-10 12:35:12.152474,,626.15
2023-07-10 12:35:13.137862,,626.0
2023-07-10 12:35:14.136420,,626.15
2023-07-10 12:35:16.145178,,626.1
2023-07-10 12:35:17.165548,,626.15
2023-07-10 12:35:20.189077,,626.1
2023-07-10 12:35:20.546856,,626.15
2023-07-10 12:35:21.196454,,626.1
2023-07-10 12:35:22.950372,,626.15
2023-07-10 12:35:23.952227,,626.1
2023-07-10 12:35:25.951800,,626.15
2023-07-10 12:35:27.190037,,626.1
2023-07-10 12:35:28.158437,,626.15
2023-07-10 12:35:30.161914,,626.1
2023-07-10 12:35:31.190277,,626.15
2023-07-10 12:35:34.203183,,625.75
2023-07-10 12:35:35.192570,,626.0
2023-07-10 12:35:35.764216,,625.9
2023-07-10 12:35:40.173107,,625.8
2023-07-10 12:35:41.176488,,625.75
2023-07-10 12:35:42.200854,,625.8
2023-07-10 12:35:43.182246,,625.65
2023-07-10 12:35:44.179075,,625.75
2023-07-10 12:35:46.181839,,625.65
2023-07-10 12:35:47.179221,,625.8
2023-07-10 12:35:48.181599,,625.75
2023-07-10 12:35:49.181151,,625.65
2023-07-10 12:35:50.182532,,625.8
2023-07-10 12:35:51.188910,,625.75
2023-07-10 12:35:51.195906,,625.65
2023-07-10 12:35:52.188293,,625.7
2023-07-10 12:35:53.188674,,625.65
2023-07-10 12:35:54.388602,,625.75
2023-07-10 12:35:57.391745,,625.7
2023-07-10 12:35:59.196093,,625.8
2023-07-10 12:36:00.266433,,625.75
2023-07-10 12:36:01.223840,,625.8
2023-07-10 12:36:01.394733,,626.0
2023-07-10 12:36:03.199617,,625.7
2023-07-10 12:36:04.198867,,625.95
2023-07-10 12:36:05.221230,,626.0
2023-07-10 12:36:08.404262,,625.8
2023-07-10 12:36:09.198447,,626.0
2023-07-10 12:36:10.201229,,625.95
2023-07-10 12:36:11.203609,,626.0
2023-07-10 12:36:12.199992,,625.95
2023-07-10 12:36:14.202130,,626.0
2023-07-10 12:36:15.201707,,625.95
2023-07-10 12:36:16.201088,,626.0
2023-07-10 12:36:16.620830,,625.95
2023-07-10 12:36:17.012586,,626.0
2023-07-10 12:36:18.204849,,625.95
2023-07-10 12:36:19.018499,,626.0
2023-07-10 12:36:20.270393,,625.95
2023-07-10 12:36:21.043914,,626.0
2023-07-10 12:36:22.426060,,625.95
2023-07-10 12:36:24.204050,,625.9
2023-07-10 12:36:25.203268,,625.85
2023-07-10 12:36:25.449118,,625.9
2023-07-10 12:36:28.036518,,625.95
2023-07-10 12:36:30.204010,,625.9
2023-07-10 12:36:31.203392,,625.95
2023-07-10 12:36:35.205030,,625.9
2023-07-10 12:36:39.207044,,625.95
2023-07-10 12:36:40.229412,,625.9
2023-07-10 12:36:42.207188,,625.95
2023-07-10 12:36:43.458415,,625.9
2023-07-10 12:36:45.208829,,625.85
2023-07-10 12:36:46.059303,,625.9
2023-07-10 12:36:49.068134,,625.95
2023-07-10 12:36:52.217189,,625.8
2023-07-10 12:36:52.468033,,625.95
2023-07-10 12:36:54.214629,,625.9
2023-07-10 12:36:54.466459,,625.95
2023-07-10 12:36:55.475835,,625.9
2023-07-10 12:36:56.211380,,625.95
2023-07-10 12:37:01.212999,,625.85
2023-07-10 12:37:02.095454,,625.95
2023-07-10 12:37:04.110208,,625.9
2023-07-10 12:37:05.080608,,625.95
2023-07-10 12:37:05.212524,,625.75
2023-07-10 12:37:06.084987,,625.85
2023-07-10 12:37:08.213671,,625.75
2023-07-10 12:37:09.232041,,625.7
2023-07-10 12:37:10.215433,,625.85
2023-07-10 12:37:11.214815,,625.7
2023-07-10 12:37:11.487646,,625.9
2023-07-10 12:37:12.229189,,625.7
2023-07-10 12:37:13.215577,,625.9
2023-07-10 12:37:13.299527,,625.85
2023-07-10 12:37:15.220340,,625.95
2023-07-10 12:37:16.091122,,625.85
2023-07-10 12:37:17.094221,,625.85
2023-07-10 12:37:25.219989,,625.8
2023-07-10 12:37:26.220504,,625.7
2023-07-10 12:37:27.243089,,625.85
2023-07-10 12:37:28.219486,,625.8
2023-07-10 12:37:29.218867,,625.65
2023-07-10 12:37:29.514686,,625.75
2023-07-10 12:37:31.220875,,625.7
2023-07-10 12:37:31.310818,,625.75
2023-07-10 12:37:32.110077,,625.65
2023-07-10 12:37:32.251989,,625.75
2023-07-10 12:37:36.127594,,625.65
2023-07-10 12:37:37.113749,,625.65
2023-07-10 12:37:37.223394,,625.6
2023-07-10 12:37:39.128685,,625.65
2023-07-10 12:37:40.223009,,625.6
2023-07-10 12:37:41.229386,,625.65
2023-07-10 12:37:42.232776,,625.6
2023-07-10 12:37:42.321722,,625.65
2023-07-10 12:37:44.326973,,625.6
2023-07-10 12:37:46.121864,,625.65
2023-07-10 12:37:48.160327,,625.6
2023-07-10 12:37:49.126728,,625.65
2023-07-10 12:37:51.238937,,625.55
2023-07-10 12:37:53.250586,,625.65
2023-07-10 12:37:53.331537,,625.55
2023-07-10 12:37:54.233980,,625.65
2023-07-10 12:37:57.226142,,625.55
2023-07-10 12:37:57.334745,,625.65
2023-07-10 12:38:00.228825,,625.6
2023-07-10 12:38:01.348133,,625.5
2023-07-10 12:38:02.232588,,625.65
2023-07-10 12:38:02.544392,,625.5
2023-07-10 12:38:03.543531,,625.6
2023-07-10 12:38:04.237104,,625.65
2023-07-10 12:38:05.240484,,625.6
2023-07-10 12:38:05.546294,,625.65
2023-07-10 12:38:08.952093,,625.6
2023-07-10 12:38:09.951475,,625.65
2023-07-10 12:38:12.153116,,625.55
2023-07-10 12:38:13.154528,,625.65
2023-07-10 12:38:15.480092,,625.6
2023-07-10 12:38:15.559041,,625.65
2023-07-10 12:38:16.243620,,625.55
2023-07-10 12:38:18.239349,,625.5
2023-07-10 12:38:19.238731,,625.55
2023-07-10 12:38:20.164158,,625.5
2023-07-10 12:38:21.165539,,625.55
2023-07-10 12:38:22.164920,,625.5
2023-07-10 12:38:23.245860,,625.55
2023-07-10 12:38:23.366783,,625.5
2023-07-10 12:38:25.569846,,625.55
2023-07-10 12:38:26.770104,,625.5
2023-07-10 12:38:29.173280,,625.55
2023-07-10 12:38:30.182658,,625.5
2023-07-10 12:38:31.239004,,625.55
2023-07-10 12:38:31.375920,,625.6
2023-07-10 12:38:32.237387,,625.55
2023-07-10 12:38:35.236356,,625.5
2023-07-10 12:38:35.379267,,625.55
2023-07-10 12:38:36.584521,,625.5
2023-07-10 12:38:37.239121,,625.55
2023-07-10 12:38:38.291138,,625.5
2023-07-10 12:38:38.784723,,625.55
2023-07-10 12:38:40.986736,,625.6
2023-07-10 12:38:41.788240,,625.65
2023-07-10 12:38:42.238963,,625.6
