,timestamp,lp
2023-07-10 13:52:39.913380,,624.3
2023-07-10 13:52:40.172008,,624.5
2023-07-10 13:52:40.911280,,624.45
2023-07-10 13:52:42.908460,,624.25
2023-07-10 13:52:43.175015,,624.2
2023-07-10 13:52:43.906774,,624.4
2023-07-10 13:52:44.908201,,624.15
2023-07-10 13:52:45.376237,,624.4
2023-07-10 13:52:46.379344,,624.45
2023-07-10 13:52:47.379050,,624.15
2023-07-10 13:52:48.580284,,624.4
2023-07-10 13:52:49.912221,,624.25
2023-07-10 13:52:50.583957,,624.45
2023-07-10 13:52:51.584407,,624.25
2023-07-10 13:52:51.907185,,624.45
2023-07-10 13:52:52.585812,,624.5
2023-07-10 13:52:52.908725,,624.3
2023-07-10 13:52:53.909215,,624.25
2023-07-10 13:52:54.909137,,624.45
2023-07-10 13:52:54.988538,,624.35
2023-07-10 13:52:55.908848,,624.2
2023-07-10 13:52:56.394599,,624.3
2023-07-10 13:52:57.908714,,624.25
2023-07-10 13:52:58.908556,,624.3
2023-07-10 13:52:59.909468,,624.25
2023-07-10 13:53:00.395516,,624.3
2023-07-10 13:53:02.608770,,624.25
2023-07-10 13:53:02.909584,,624.3
2023-07-10 13:53:04.910348,,624.25
2023-07-10 13:53:05.001291,,624.3
2023-07-10 13:53:05.918722,,624.25
2023-07-10 13:53:07.162886,,624.3
2023-07-10 13:53:07.406737,,624.25
2023-07-10 13:53:07.915244,,624.3
2023-07-10 13:53:08.607327,,624.45
2023-07-10 13:53:08.910924,,624.25
2023-07-10 13:53:11.911838,,624.35
2023-07-10 13:53:12.916615,,624.2
2023-07-10 13:53:14.162216,,624.3
2023-07-10 13:53:15.615937,,624.2
2023-07-10 13:53:16.618295,,624.4
2023-07-10 13:53:20.823063,,624.3
2023-07-10 13:53:22.915558,,624.25
2023-07-10 13:53:23.226081,,624.4
2023-07-10 13:53:23.915016,,624.45
2023-07-10 13:53:24.916547,,624.4
2023-07-10 13:53:25.432537,,624.45
2023-07-10 13:53:29.916460,,624.4
2023-07-10 13:53:30.433351,,624.45
2023-07-10 13:53:30.915585,,624.4
2023-07-10 13:53:30.433351,,624.45
2023-07-10 13:53:30.915585,,624.4
2023-07-10 13:53:31.921501,,624.45
2023-07-10 13:53:34.916924,,624.4
2023-07-10 13:53:37.918091,,624.45
2023-07-10 13:53:39.917796,,624.4
2023-07-10 13:53:40.652106,,624.45
2023-07-10 13:53:40.923978,,624.4
2023-07-10 13:53:42.652720,,624.45
2023-07-10 13:53:44.855764,,624.5
2023-07-10 13:53:44.921037,,624.4
2023-07-10 13:53:47.924665,,624.35
2023-07-10 13:53:48.857987,,624.4
2023-07-10 13:53:49.921798,,624.35
2023-07-10 13:53:50.922811,,624.4
2023-07-10 13:53:52.512468,,624.35
2023-07-10 13:53:52.921246,,624.4
2023-07-10 13:53:53.922389,,624.2
2023-07-10 13:53:54.666225,,624.4
2023-07-10 13:53:59.923562,,624.25
2023-07-10 13:54:00.872358,,624.4
2023-07-10 13:54:02.879115,,624.3
2023-07-10 13:54:03.927465,,624.4
2023-07-10 13:54:04.926847,,624.3
2023-07-10 13:54:05.274634,,624.4
2023-07-10 13:54:05.924232,,624.25
2023-07-10 13:54:06.276012,,624.4
2023-07-10 13:54:06.926393,,624.25
2023-07-10 13:54:07.925769,,624.3
2023-07-10 13:54:08.677336,,624.2
2023-07-10 13:54:08.926231,,624.3
2023-07-10 13:54:09.480989,,624.2
2023-07-10 13:54:09.925396,,624.25
2023-07-10 13:54:10.479292,,624.3
2023-07-10 13:54:11.928375,,624.25
2023-07-10 13:54:12.927421,,624.3
2023-07-10 13:54:14.284521,,624.2
2023-07-10 13:54:15.484433,,624.25
2023-07-10 13:54:15.930398,,624.2
2023-07-10 13:54:16.286292,,624.25
2023-07-10 13:54:16.931364,,624.2
2023-07-10 13:54:17.289528,,624.1
2023-07-10 13:54:18.932420,,624.05
2023-07-10 13:54:19.092322,,624.0
2023-07-10 13:54:20.289616,,624.05
2023-07-10 13:54:22.295124,,624.0
2023-07-10 13:54:23.295971,,624.05
2023-07-10 13:54:23.930097,,623.95
2023-07-10 13:54:24.928829,,623.95
2023-07-10 13:54:25.497106,,624.0
2023-07-10 13:54:25.928611,,623.95
2023-07-10 13:54:26.697965,,623.9
2023-07-10 13:54:26.929797,,624.0
2023-07-10 13:54:27.698355,,623.9
2023-07-10 13:54:28.702201,,624.0
2023-07-10 13:54:30.933119,,623.9
2023-07-10 13:54:31.949369,,624.0
2023-07-10 13:54:34.307668,,623.9
2023-07-10 13:54:35.711278,,624.0
2023-07-10 13:54:36.711158,,623.9
2023-07-10 13:54:38.713254,,623.95
2023-07-10 13:54:38.934464,,623.9
2023-07-10 13:54:39.720566,,623.95
2023-07-10 13:54:39.932035,,623.9
2023-07-10 13:54:40.915310,,624.0
2023-07-10 13:54:41.918812,,623.9
2023-07-10 13:54:42.917560,,624.0
2023-07-10 13:54:43.918303,,623.9
2023-07-10 13:54:44.719065,,623.8
2023-07-10 13:54:45.935388,,623.7
2023-07-10 13:54:46.924694,,623.9
2023-07-10 13:54:48.935262,,623.7
2023-07-10 13:54:49.724750,,623.9
2023-07-10 13:54:52.728195,,623.7
2023-07-10 13:54:52.938065,,623.9
2023-07-10 13:54:54.931329,,623.7
2023-07-10 13:54:55.932709,,623.8
2023-07-10 13:54:57.938287,,623.7
2023-07-10 13:54:58.337822,,623.8
2023-07-10 13:54:58.937762,,623.7
2023-07-10 13:54:59.936680,,623.8
2023-07-10 13:55:00.936467,,623.7
2023-07-10 13:55:01.543599,,623.6
2023-07-10 13:55:01.938555,,623.8
2023-07-10 13:55:02.745624,,623.6
2023-07-10 13:55:02.939155,,623.8
2023-07-10 13:55:03.940200,,623.7
2023-07-10 13:55:06.148048,,623.5
2023-07-10 13:55:07.148929,,623.65
2023-07-10 13:55:08.353276,,623.5
2023-07-10 13:55:08.949708,,623.65
2023-07-10 13:55:09.941978,,623.6
2023-07-10 13:55:10.939135,,623.65
2023-07-10 13:55:11.944341,,623.6
2023-07-10 13:55:12.942219,,623.65
2023-07-10 13:55:13.942570,,623.6
2023-07-10 13:55:14.944434,,623.55
2023-07-10 13:55:15.561052,,623.6
2023-07-10 13:55:17.769681,,623.55
2023-07-10 13:55:19.947828,,623.6
2023-07-10 13:55:20.370566,,623.55
2023-07-10 13:55:20.944895,,623.6
2023-07-10 13:55:21.572951,,623.5
2023-07-10 13:55:22.944826,,623.6
2023-07-10 13:55:23.943561,,623.55
2023-07-10 13:55:24.942364,,623.5
2023-07-10 13:55:25.372137,,623.55
2023-07-10 13:55:26.575878,,623.5
2023-07-10 13:55:26.944093,,623.55
2023-07-10 13:55:29.949906,,623.5
2023-07-10 13:55:30.177629,,623.55
2023-07-10 13:55:30.384497,,623.6
2023-07-10 13:55:30.944526,,623.5
2023-07-10 13:55:31.380430,,623.6
2023-07-10 13:55:31.945891,,623.55
2023-07-10 13:55:32.580496,,623.6
2023-07-10 13:55:33.784438,,623.5
2023-07-10 13:55:34.987259,,623.55
2023-07-10 13:55:35.947134,,623.5
2023-07-10 13:55:36.946201,,623.6
2023-07-10 13:55:37.391902,,623.65
2023-07-10 13:55:37.946881,,623.55
2023-07-10 13:55:39.590693,,623.7
